0207A219-2-014-a.xml	49	errors;correct_συμφωνία;γένος	active	Η
0207A219-2-014-a.xml	55	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-014-a.xml	59	errors;correct_συμφωνία;πτώση	active	ο
0207A219-2-014-a.xml	64	errors;correct_συμφωνία;πτώση	active	το
0314A002-3-002-ab.xml	78	errors;correct_συμφωνία;πτώση	active	ενα
0314A002-3-002-ab.xml	82	errors;correct_συμφωνία;πτώση	active	το
0314A002-3-002-ab.xml	86	errors;correct_συμφωνία;πτώση	active	το
0314A002-3-002-ab.xml	90	errors;correct_συμφωνία;πτώση	active	η
0314A002-3-002-ab.xml	94	errors;correct_συμφωνία;πτώση	active	η
0314A002-3-002-ab.xml	98	errors;correct_συμφωνία;πτώση	active	τα
0314A002-3-002-ab.xml	102	errors;correct_συμφωνία;πτώση	active	η
0314A002-3-002-ab.xml	106	errors;correct_συμφωνία;πτώση	active	ενας
0314A002-3-002-ab.xml	108	errors;correct_συμφωνία;γένος	active	ο
0314A002-3-002-ab.xml	113	errors;correct_συμφωνία;πρόσωπο	active	το
0937A702-2-011-b.xml	40	errors;correct_συμφωνία;πτώση	active	τους
0937A702-2-011-b.xml	44	errors;correct_συμφωνία;πτώση	active	ενα
0937A702-2-011-b.xml	48	errors;correct_συμφωνία;πτώση	active	το
0937A702-2-011-b.xml	52	errors;correct_συμφωνία;πτώση	active	μια
0626A008-3-021-a.xml	45	errors;correct_συμφωνία;πρόσωπο	active	μια
0626A008-3-021-a.xml	50	errors;correct_συμφωνία;πτώση	active	η
0626A008-3-021-a.xml	54	errors;correct_συμφωνία;πτώση	active	ενας
0626A008-3-021-a.xml	58	errors;correct_συμφωνία;πτώση	active	Η
0626A008-3-021-a.xml	62	errors;correct_συμφωνία;αριθμός	active	ενας
0626A008-3-021-a.xml	67	errors;correct_συμφωνία;πτώση	active	της
0626A008-3-021-a.xml	71	errors;correct_συμφωνία;πτώση	active	ο
0626A008-3-021-a.xml	75	errors;correct_συμφωνία;πτώση	active	τη
0626A008-3-021-a.xml	79	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-021-b.xml	45	errors;correct_συμφωνία;πρόσωπο	active	το
0419B003-3-021-b.xml	49	errors;correct_συμφωνία;πτώση	active	την
0419B003-3-021-b.xml	53	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-021-b.xml	57	errors;correct_συμφωνία;πτώση	active	οι
0419B003-3-007-a.xml	24	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-007-a.xml	48	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-007-a.xml	52	errors;correct_συμφωνία;πτώση	active	τα
0523A004-2-009-a.xml	50	errors;correct_συμφωνία;γένος	active	ενα
0523A004-2-009-a.xml	55	errors;correct_συμφωνία;πτώση	active	το
0523A004-2-009-a.xml	58	errors;correct_συμφωνία;πρόσωπο	active	μια
0523A004-2-009-a.xml	63	errors;correct_συμφωνία;αριθμός	active	ενα
0523A004-2-009-a.xml	66	errors;correct_συμφωνία;πρόσωπο	active	το
0523A004-2-009-a.xml	71	errors;correct_συμφωνία;πτώση	active	η
0523A004-2-009-a.xml	75	errors;correct_συμφωνία;αριθμός	active	το
0207A204-3-001-a.xml	77	errors;correct_συμφωνία;γένος	active	ενα
0207A204-3-001-a.xml	87	errors;correct_συμφωνία;πτώση	active	ενα
0207A204-3-001-a.xml	83	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-001-a.xml	44	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-001-a.xml	51	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-001-a.xml	90	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-001-a.xml	55	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-001-a.xml	94	errors;correct_συμφωνία;γένος	active	ενας
0207A204-3-001-a.xml	59	errors;correct_συμφωνία;πτώση	active	την
0207A204-3-001-a.xml	63	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-001-a.xml	67	errors;correct_συμφωνία;πτώση	active	την
0207A204-3-001-a.xml	71	errors;correct_συμφωνία;πτώση	active	ο
0207A204-3-001-a.xml	75	errors;correct_συμφωνία;πτώση	active	την
0523A004-3-008-b.xml	31	errors;correct_συμφωνία;πρόσωπο	active	το
0523A004-3-008-b.xml	36	errors;correct_συμφωνία;πτώση	active	μια
0523A004-3-008-b.xml	40	errors;correct_συμφωνία;πτώση	active	τα
0523A004-3-008-b.xml	44	errors;correct_συμφωνία;πτώση	active	τα
0523A004-3-008-b.xml	48	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-017-a.xml	35	errors;correct_συμφωνία;πτώση	active	ενα
0207B203-3-017-a.xml	66	errors;correct_συμφωνία;πτώση	active	το
0207B203-3-017-a.xml	80	errors;correct_συμφωνία;πρόσωπο	active	μια
0207B203-3-017-a.xml	93	errors;correct_συμφωνία;πρόσωπο	active	τα
0207B203-3-017-a.xml	98	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-017-a.xml	102	errors;correct_συμφωνία;αριθμός	active	τα
0207B203-3-017-a.xml	106	errors;correct_συμφωνία;πτώση	active	ενας
0207B203-3-017-a.xml	110	errors;correct_συμφωνία;πτώση	active	την
0207B203-3-017-a.xml	114	errors;correct_συμφωνία;πτώση	active	της
0207B203-3-017-a.xml	118	errors;correct_συμφωνία;πτώση	active	την
0207B203-3-017-a.xml	122	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-017-a.xml	126	errors;correct_συμφωνία;πτώση	active	ενα
0207B203-3-017-a.xml	129	errors;correct_συμφωνία;πρόσωπο	active	ο
0207B203-3-017-a.xml	133	errors;correct_συμφωνία;πρόσωπο	active	το
0207B203-3-017-a.xml	138	errors;correct_συμφωνία;αριθμός	active	τα
0207A115-2-045.xml	27	errors;correct_συμφωνία;πτώση	active	ένα
0207A115-2-045.xml	30	errors;correct_συμφωνία;πτώση	active	Μια
0207A115-2-045.xml	33	errors;correct_συμφωνία;πτώση	active	το
0207A115-2-045.xml	35	errors;correct_συμφωνία;πρόσωπο	active	μια
0207A115-2-045.xml	39	errors;correct_συμφωνία;πτώση	active	Η
0207A115-2-045.xml	40	errors;correct_συμφωνία;γένος	active	τα
0207A115-2-045.xml	45	errors;correct_συμφωνία;πτώση	active	Η
0207A115-2-045.xml	48	errors;correct_συμφωνία;πτώση	active	ένας
0207A115-2-045.xml	51	errors;correct_συμφωνία;πτώση	active	η
0207A115-2-045.xml	54	errors;correct_συμφωνία;πτώση	active	τη
0207A115-2-045.xml	58	errors;correct_συμφωνία;πτώση	active	ο
0207A115-2-045.xml	61	errors;correct_συμφωνία;πτώση	active	την
0523B002-3-013-a.xml	38	errors;correct_συμφωνία;πτώση	active	Ένα
0523B002-3-013-a.xml	42	errors;correct_συμφωνία;πτώση	active	τα
0523B002-3-013-a.xml	46	errors;correct_συμφωνία;πτώση	active	το
0523B002-3-013-a.xml	49	errors;correct_συμφωνία;πρόσωπο	active	τα
0523B002-3-013-a.xml	53	errors;correct_συμφωνία;πρόσωπο	active	μία
0523B002-3-013-a.xml	57	errors;correct_συμφωνία;πρόσωπο	active	το
0523B002-3-013-a.xml	59	errors;correct_συμφωνία;αριθμός	active	ενας
0523B002-3-013-a.xml	66	errors;correct_συμφωνία;πτώση	active	ο
0523B002-3-013-a.xml	67	errors;correct_συμφωνία;αριθμός	active	της
0523B002-3-013-a.xml	71	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-030-a.xml	95	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-030-a.xml	98	errors;correct_συμφωνία;πρόσωπο	active	τα
0523B001-3-030-a.xml	103	errors;correct_συμφωνία;αριθμός	active	τα
0523B001-3-030-a.xml	107	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-030-a.xml	111	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-030-a.xml	115	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-030-a.xml	118	errors;correct_συμφωνία;πρόσωπο	active	η
0523B001-3-030-a.xml	123	errors;correct_συμφωνία;αριθμός	active	τα
0523B001-3-030-a.xml	127	errors;correct_συμφωνία;πτώση	active	το
0523B001-3-030-a.xml	131	errors;correct_συμφωνία;πρόσωπο	active	τα
0523B001-3-030-a.xml	135	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-030-a.xml	142	errors;correct_συμφωνία;πρόσωπο	active	τα
0523B001-3-030-a.xml	144	errors;correct_συμφωνία;αριθμός	active	την
0523B001-3-030-a.xml	151	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-030-a.xml	155	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-022.xml	30	errors;correct_συμφωνία;πτώση	active	μία
0207A219-1-022.xml	34	errors;correct_συμφωνία;πτώση	active	μια
0207A219-1-022.xml	38	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-022.xml	42	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-022.xml	46	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-022.xml	50	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-022.xml	54	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-022.xml	58	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-1-022.xml	62	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-022.xml	66	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-023.xml	18	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-023.xml	22	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-023.xml	26	errors;correct_συμφωνία;πτώση	active	μια
0207A219-1-023.xml	30	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-023.xml	34	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-023.xml	38	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-023.xml	42	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-023.xml	46	errors;correct_συμφωνία;πτώση	active	ο
0207A115-2-044.xml	49	errors;correct_συμφωνία;πτώση	active	μια
0207A115-2-044.xml	38	errors;correct_συμφωνία;αριθμός	active	η
0207A115-2-044.xml	55	errors;correct_συμφωνία;πτώση	active	τα
0207A115-2-044.xml	56	errors;correct_συμφωνία;πρόσωπο	active	η
0207A115-2-044.xml	58	errors;correct_συμφωνία;πρόσωπο	active	το
0207A115-2-044.xml	44	errors;correct_συμφωνία	active	την
0207A115-2-044.xml	45	errors;correct_συμφωνία	active	της
0207A115-2-044.xml	62	errors;correct_συμφωνία;πτώση	active	η
0207A115-2-044.xml	66	errors;correct_συμφωνία;πτώση	active	ο
0314A002-2-001-ab.xml	21	errors;correct_συμφωνία;πρόσωπο	active	η
0314A002-2-001-ab.xml	26	errors;correct_συμφωνία;πτώση	active	τα
0314A002-2-001-ab.xml	30	errors;correct_συμφωνία;αριθμός	active	η
0314A002-2-001-ab.xml	34	errors;correct_συμφωνία;πτώση	active	μια
0314A002-2-001-ab.xml	38	errors;correct_συμφωνία;αριθμός	active	η
0314A002-2-001-ab.xml	42	errors;correct_συμφωνία;πτώση	active	τα
0314A002-2-001-ab.xml	46	errors;correct_συμφωνία;πτώση	active	ο
0314A002-2-001-ab.xml	50	errors;correct_συμφωνία;πτώση	active	την
0314A002-2-001-ab.xml	54	errors;correct_συμφωνία;πτώση	active	ο
0314A002-2-001-ab.xml	58	errors;correct_συμφωνία;πτώση	active	τους
0314A002-2-001-ab.xml	62	errors;correct_συμφωνία;πτώση	active	ένα
0314A002-2-001-ab.xml	66	errors;correct_συμφωνία;αριθμός	active	η
0207A204-2-002-a.xml	28	errors;correct_συμφωνία;πρόσωπο	active	τα
0207A204-2-002-a.xml	35	errors;correct_συμφωνία;πτώση	active	του
0207A204-2-002-a.xml	39	errors;correct_συμφωνία;πτώση	active	η
0207A204-2-002-a.xml	43	errors;correct_συμφωνία;πτώση	active	η
0207A204-2-002-a.xml	47	errors;correct_συμφωνία;πτώση	active	τα
0207A204-2-002-a.xml	51	errors;correct_συμφωνία;πτώση	active	Ο
0207A204-2-002-a.xml	55	errors;correct_συμφωνία;πτώση	active	την
0523A010-2-004-a.xml	38	errors;correct_συμφωνία;πτώση	active	ενα
0523A010-2-004-a.xml	41	errors;correct_συμφωνία;πρόσωπο	active	η
0523A010-2-004-a.xml	46	errors;correct_συμφωνία;πτώση	active	μια
0523A010-2-004-a.xml	50	errors;correct_συμφωνία;πτώση	active	ενας
0523A010-2-004-a.xml	51	errors;correct_συμφωνία;πτώση	active	η
0523A010-2-004-a.xml	57	errors;correct_συμφωνία;γένος	active	η
0523A010-2-004-a.xml	59	errors;correct_συμφωνία;αριθμός	active	την
0937A703-2-005-a.xml	68	errors;correct_συμφωνία;πτώση	active	μια
0937A703-2-005-a.xml	72	errors;correct_συμφωνία;πτώση	active	Η
0937A703-2-005-a.xml	76	errors;correct_συμφωνία;πτώση	active	μια
0937A703-2-005-a.xml	80	errors;correct_συμφωνία;πτώση	active	η
0937A703-2-005-a.xml	84	errors;correct_συμφωνία;πτώση	active	Η
0937A703-2-005-a.xml	87	errors;correct_συμφωνία;πρόσωπο	active	ενας
0937A703-2-005-a.xml	91	errors;correct_συμφωνία;πρόσωπο	active	την
0937A703-2-005-a.xml	96	errors;correct_συμφωνία;πτώση	active	η
0937A703-2-005-a.xml	100	errors;correct_συμφωνία;πτώση	active	το
0937A703-2-005-a.xml	104	errors;correct_συμφωνία;πτώση	active	ο
0523B001-3-032-b.xml	76	errors;correct_συμφωνία;πτώση	active	το
0523B001-3-032-b.xml	92	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-032-b.xml	107	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-032-b.xml	120	errors;correct_συμφωνία;πτώση	active	το
0523B001-3-032-b.xml	124	errors;correct_συμφωνία;πρόσωπο	active	την
0523B002-3-011-b.xml	47	errors;correct_συμφωνία;αριθμός	active	τις
0937A702-2-008-b.xml	28	errors;correct_συμφωνία;πτώση	active	τους
0937A702-2-008-b.xml	31	errors;correct_συμφωνία;πρόσωπο	active	ένα
0937A702-2-008-b.xml	36	errors;correct_συμφωνία;πτώση	active	το
0937A702-2-008-b.xml	40	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-008-b.xml	44	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-048-a.xml	16	errors;correct_συμφωνία;πτώση	active	μια
0207A203-3-048-a.xml	26	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-048-a.xml	30	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-048-a.xml	34	errors;correct_συμφωνία;πτώση	active	μια
0207A203-3-048-a.xml	38	errors;correct_συμφωνία;πτώση	active	τα
0207A203-3-048-a.xml	42	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-048-a.xml	46	errors;correct_συμφωνία;πτώση	active	ο
0207A203-3-048-a.xml	50	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-048-a.xml	54	errors;correct_συμφωνία;πτώση	active	το
0207A203-3-048-a.xml	58	errors;correct_συμφωνία;πτώση	active	ο
0207A203-3-048-a.xml	62	errors;correct_συμφωνία;πτώση	active	την
0523B001-3-029-a.xml	68	errors;correct_συμφωνία;πτώση	active	ενα
0523B001-3-029-a.xml	71	errors;correct_συμφωνία;πρόσωπο	active	μια
0523B001-3-029-a.xml	76	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-029-a.xml	80	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-029-a.xml	83	errors;correct_συμφωνία;πρόσωπο	active	Ο
0523B001-3-029-a.xml	87	errors;correct_συμφωνία;πρόσωπο	active	η
0523A004-2-010-a.xml	20	errors;correct_συμφωνία;πτώση	active	ένα
0523A004-2-010-a.xml	24	errors;correct_συμφωνία;πτώση	active	η
0523A004-2-010-a.xml	27	errors;correct_συμφωνία;πρόσωπο	active	ο
0523A004-2-010-a.xml	32	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-023-a.xml	71	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-023-a.xml	78	errors;correct_συμφωνία;πτώση	active	Η
0419B003-3-023-a.xml	82	errors;correct_συμφωνία;πτώση	active	μία
0419B003-3-023-a.xml	86	errors;correct_συμφωνία;πτώση	active	Η
0419B003-3-023-a.xml	90	errors;correct_συμφωνία;πτώση	active	Ο
0419B003-3-023-a.xml	94	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-023-a.xml	98	errors;correct_συμφωνία;πτώση	active	ο
0626A008-3-023-b.xml	53	errors;correct_συμφωνία;πτώση	active	ενα
0626A008-3-023-b.xml	57	errors;correct_συμφωνία;πτώση	active	τα
0626A008-3-023-b.xml	58	errors;correct_συμφωνία;αριθμός	active	τη
0626A008-3-023-b.xml	64	errors;correct_συμφωνία;πρόσωπο	active	μια
0626A008-3-023-b.xml	67	errors;correct_συμφωνία;γένος	active	Το
0626A008-3-023-b.xml	73	errors;correct_συμφωνία;πτώση	active	το
0626A008-3-023-b.xml	77	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-011-a.xml	55	errors;correct_συμφωνία;πτώση	active	μια
0937A702-2-011-a.xml	59	errors;correct_συμφωνία;πτώση	active	ένα
0937A702-2-011-a.xml	63	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-011-a.xml	67	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-011-a.xml	71	errors;correct_συμφωνία;πτώση	active	μία
0937A702-2-011-a.xml	75	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-011-a.xml	79	errors;correct_συμφωνία;πτώση	active	ο
0937A702-2-011-a.xml	83	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-011-a.xml	87	errors;correct_συμφωνία;πτώση	active	η
0626A008-3-021-b.xml	45	errors;correct_συμφωνία;πτώση	active	το
0626A008-3-021-b.xml	53	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-007-b.xml	81	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-021-a.xml	35	errors;correct_συμφωνία;πτώση	active	ένα
0419B003-3-021-a.xml	39	errors;correct_συμφωνία;πτώση	active	Το
0419B003-3-021-a.xml	43	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-021-a.xml	47	errors;correct_συμφωνία	active	Η
0419B003-3-021-a.xml	48	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-021-a.xml	55	errors;correct_συμφωνία;πτώση	active	ένας
0419B003-3-021-a.xml	59	errors;correct_συμφωνία;πτώση	active	την
